review,label
okay naman since unli food sya kaso di lahat inorder mo is dadating sa table mo,1.0
subrang maganda po ang laki nya siguro until years old ni baby gamitin higaan at may isng unan sya ksama medyo manipis lang pero ok no damage at mganda packaging ni seller thank you kahit medyo mabigat bulsa ang price,2.0
iba ung kulay na narecieve ko white inorder ko blue dumating yawa,0.0
ok hoooo dumating din ang parcel after million years grabe ang tagal dumating bubulukin muna ang parcel sa warehouse bago maideliver grabe disappointed,0.0
gagomg seller mali mali namn pinadala ang liit size order ko tas mali rin design tarantado,0.0
gumagana naman siya malakas yung fan at yung ilaw walang gasgas kaso hindi ko siya irerecommend dahil umiinit siya habang chinacharge at nasunog pa yung part sapin namin sa sobrang init niya nasira rin yung product,0.0
plug and play lang siya medyo nakakatakot lang tanggalin cover filter kasi ang fragile nung plastic parang madali maputol yung lock overall okay naman siya hindi lang eng yung remote so itest niyo nalang lahat buttons hanggang makabisado update ko if may effect changes sa ar,2.0
nakakahinayang bilin sira sya ung pindutan nya hindi nagwowork kala namen lowbat lang nung dumating so nicharge namen naka ilan charger na kame ginamit sa kanya baka kasi charger lang may problema kaso ayun nga yung pindutan pala may prob nakalubog sya,0.0
ang cute nag socks for baby excited pman sana ako kasi dumating na magamit na baby ko kaya nawala ang saya ko kasi pinalitan ni seller ang order ko hindi man nagsabi na wlang stock para mapalitan nga kayo ang magpalit ang pangit disgn na,0.0
madali lang matupi dahil manipis hindi ngkasya sa kalan ko dahil ang mga butas ay hindi tumama sa patongan kalan mabilis dumating ang order ko thank you courrier,1.0
bat naka order received na wala pa sakin yung order ko,0.0
very good bili na po kayo sobrang mura na and quality dito na kayo bumili balot na balot ang packaging bibili ulit ako,2.0
best purchase medyo madumi na kasi nagamit ko na sa travel namin last holy week mwehehehe mabilis lang din ma ship seller,2.0
ang ganda super bet anak ko un nga lang ang bilis malowbat mins lang ata magagamit ung fan nya at ung lagayan battery props langbilis din masira kasi isa lang pindotan mirror light at fan,1.0
peak season so heavy traffic going to the place is expected was not expecting to be charged for parking even if we have an event in the hotel sa ibang hotels free ang parking pag may event food and service is okay tiis tiis lang sa traffic talaga malapit,1.0
ako ay may story sa inyo kasi nitong isang araw we tried to find some wipes sobrang dami tinunguhan dito lang pala mapunta wala masyadong alcohol content salamat shopee,1.0
maganda ang item ang cute kase mirror with fan thank you sa good quality seller,2.0
yes ok pwede na sana maging fav color nyo ung purple,1.0
thank you seller ang ganda po shoes magaan sa paa saka ang bilis po mag deliver thank din kay kuya din rider,2.0
ordered last and received the item the item is of good quality but haven tried to use it yet just hoped that it arrived sooner para nagamit ko sa event ko,1.0
water intake cute siya kaso may konting dent sa frosted part sa baba baka nascratch kung san siya naistore pero for its price okay naman na kasi malaki siya and mura na for liters na malalagyan tubig so stars padin thank you din sa stickers it cute,1.0
good kaso mali ang item na dumating sa video di yan ang order qo time qo umorder sa shoppe na mali ang item dumating yang sa order details qo yan dapat ang order qo bakit gnito sa ngayon hope ma return ang item,1.0
ang good nung product tas maayos ang packaging secure ang pagkakabalot walang damage nung dumating,2.0
poor quality of packing of items lahat naka open na pati yung earbuds,0.0
maganda yung items bukod sa maganda designs maganda rin yung quality recommended ang store na ito kudos with your service,2.0
excellent medyo matagal sa pag deliver pero worth it nman super ganda sulit na sulit ung pag order ko,1.0
pangit pangit sayang lang pera parang ginamit na hindi man lang naawa ang seller binigyan pa ako nang ganito ang tagal pa shipping november date of order december na dumating,0.0
dumating na parang di naman worth it malakas hangin pero yung concept na ilalagy mo sa leeg mo di ka masyado natatamaan nung hangin eh malakas hangin pero prang mas ok pa magpamaypay aesthetic sya,1.0
malaki sya manipis lang yung comforter at ang unan pero okay nman sya,1.0
naman nag black kapag nasa araw tsaka naman to inorder letche ang pangittt sobraaa,0.0
lasang refrigerator yung mga side dishes,0.0
working hindi nka bubble wrap bukas at sira ung box working nman ewan ko lang if nag chacharge,1.0
worth for its price item shipped on time ayos naman ang product soft pero medyo maliit lang ang size sana tumagal ang product na ito what mean is quality talaga ang aking inorder just to it,1.0
good quality mas maganda pa sa pagtrato niya sakin haha sakit makaranas bare minimum,2.0
pink and violet maganda cya good quality,2.0
shipped immediately maganda quality mga products sulit for its price will definitely order again thank you seller thank you shopee,2.0
will never order again magkaiba ang sinend na sandals panget pa packaging yupi yupi,0.0
worth it budgetable tinamad lang ako mag review pero super ganda po nang product gusto nang nanay ko hehe,2.0
hindi siya effected to me huhu still thank,1.0
isang pouch dumating samantalang dalawa order,0.0
di sya long lasting nikagyan lang oil sa parcel para mukang oil based pero watery sya okey lang dahil mura laang naman pero not for everyday use,1.0
the item itself di achieve yung pag ipit tummy parang walang nangyari nasayangan lang ako sa pinambili ko,0.0
out of bilis nya lang dumating super bait din ni kuya rider sobranggg gandaaaaaa tinesting ko na kung mairarampa maayos and kavog na kavog talagaaa syaa worth every penny must buy,2.0
ok sya kaso nkakalito ko buksan lahat para makita yung kulay thank you napaka ayos pag ka pack,1.0
it not good it for big size people it doesn fit and the person who made it doesn even know where the center is di pantay jusko will never be able to use this waste of money ampanget lang napunta sakin sa iba fit naman,0.0
super bango kaso yung amber romance amoy goma huhu pero all goods naman lahat will buy again,2.0
beige ang order black ang dumating wala inform si seller na pala available,0.0
pagbukas ko ganyan na sya parang minadali tas yung item nakabuka yung gilid pero still working pa naman sorry di sya well packed,1.0
thank you cute mirrors lakas fan complete order no damages thank you also to deliveryman rider and shopee good buy,2.0
the item itself is okay like one piece pouch pero naihalo sa box mean bsta isahan na sa isang pouch ung dalawang na order ko,1.0
yung socks order ko pero yung isa napakalaki nang pair nya as in hindi sla pariho dirty white tsaka white yung ibang shoes ok naman pero sobrang nakapanipis nang tela pero ok naman sa prize nya mura malambot sa paa,1.0
ok yung isa mlakas kaso itong blue para dati binuksan daming gasgas tapos mahina pa yung hangin nya huhu madali malowbatt,1.0
just got the order nagleak lang konti pero okay naman mabango din will definitely order again thank you so much,2.0
ang tagal magreply seller received the item week ago and inquired kase black yung dumating but till now wala sila reply,0.0
durog yung box and the mouse is not working sad,0.0
was disappointed kasi pinadala sakin na color white is damaged tho working properly naman siya still paid the orig price and should ve received undamaged product and also not recommended yung color green di maganda yung color niya pink and white na if oorder kayo,0.0
nasira agad wala pa month it was used in care pero nasira padin agad bgla namtay then charged it for hours pero sobrang hina na hangin parang hinihipan ka lang sobrang hina,0.0
third time order actually im on break co workmates received parcel so didn even see it ill just edit here soon video and photos not related sorry for it but this shop for me is legit since order here three time na,1.0
iba po color nawalan brown solid orange ang pangit tuloy,0.0
zero star maayos dumating ang parcel pero gumagana kahit pla not functioning na parcel ibebenta ninyo na nga mapakinabangan sayang ang pera kahit mura pera bayad pa yun noh sayang ang pera,0.0
hindi sya oil base perfume mas lamang ang alcohol amoy perfume,1.0
functional long yung stand but it has dents and la la nung dent nung isang paa niya so give this score of because it is functional naman may dent lang talaga,1.0
ayos ang product nila promise hehehe pero napaka famous seller hindi nagrereply sa chat reply reply din obobs wala tuloy akong mouse pad dahil kinansel niyo request ko kahit dadagdag lang item,0.0
correct color and size malapad sya kaya nde bagay sa mga payat ang paa kasi maluwag for reference size pero ordered size and saktong sakto yung size saken though maluwag sya malambot and comfortable suotin seller,2.0
anu ba yan seller pink at black order ku piro pink at purple yung dumating,0.0
gumagana naman po matagal din dumating understood naman preorder pero chinese ung remote nmin maintindihan dont know if totoong version sya or china imitation,1.0
dissapointing biggest size yung kinuha which is angliit parang size lang so nadissapoint talaga ako kaya pinamigay ko nalang sa kasya,0.0
ok naman kuna na picture ginamit na anak ko thank you,1.0
biggest size na pero parang size lang add sizes kayo dito,1.0
pouch naging isang pouch tapos puro pa mouse pad laman halos lahat ata mouse pad laman di iniba yung isa,1.0
its was recommended friend and reading the reviews got high expectation on this restaurant but we are totally dismayed with all the food the taste presentaion ok lang na pumila if its worth it we werent able to finish all sayang our effort our time our expectation turned all into waste,0.0
ordered green and blue ang dumating purple and blue,1.0
soft sobrang ganda tela niya affordable din bilhin bili na din po sa kanila thank you marami,2.0
ang ganda malakas yung fan sana mag tagal pwde charge pwde rin battery super like,2.0
okay naman daw sabi abcde ifg kaya ayun satisfied customer naman daw sabi ni daddy at ni nanay haha joke lang thank you po so mats,1.0
nareceive naman agad currently on testing mode and working perfectly fine naman chinese lang yung remote so di maintindihan yung buttons hope it works as intended,2.0
don expect too much did xa ganun kabago di katulad ibang shop,0.0
white inorder ko pero black dumating tapos yung size masikip pa din dapat ka pag size paa nyo dapat ang iorder ninyo is,0.0
convenient medyo disappointed lang ako sa packaging since as you can see sa picture may tear sa outer package pero ok naman yung loob so ok na rin overall great quality and super useful for me na mahilig sa cold beverages thank youu,1.0
payong naman talaga sya ah protects from the rain and direct exposure to sunlight providing good shade yung yellow not as irl pero gusto ko na sya magaan compact at madaling dalhin yung stitches walang loose ends at yung bakal na ribs magaan pero mukhang sharp hindi lightweight alloy,1.0
isa lang nagana please pa refund po iisa lang gumagana umiilaw lang sya pero ndi mag play sound iisa lang gumagana parefund naman masasayang lang kase pag ndi ko ginamit,0.0
very very poor informed seller that requested for refund but seller was unresponsive he responded after days only with sad emoji no explanation whatsoever sayang lang pera nyo pag bumili kayo dito hindi gumagana ang items pa nman binili ko super sayang wlang nagawa,0.0
blue order ko pero black dumating okay naman ang quality,1.0
sakto lang sakin tas di siya sobrang kapal at komportable lang suotin,1.0
took them days before they shipped out orders tama naman mga pinadala yung sa silicone nose cleaner hindi sya katulad nasa pic na maliit butas in actual malaki sya di mapapasok sa loob ilong,1.0
stretchable well di naman siya nakaka flat tummy pero nakaka redistribute naman siya fat and holding the fat in place so medyo okay na goods naman yung fit tight since shapewear nga siya,1.0
rip off tangina ampangit gago ahahhahhah pero what can expect for pesos,0.0
bad seller nag message ako jan sayo paki reply naman hu bigla lang kasi itong nag power off pero di namn lowbat tapos hindi na ma charge at hindi na ma open sana gawan nyo po ito nang action wala pa itong 1week nabasa ko sa description may warranty,0.0
poorly packed no bubble wrap in packaging other than that the item is good,1.0
super fast delivery superb di ako makaget over hehehe thank you seller and yung packaging the best pa sa the best super dami bubble wrap and may karton pa sa uulitin seller thank you ulit,2.0
excellent thank you seller as you can see the item has arrived in condition bagay na bagay sa baby girl ko,2.0
cotton pero di ganon kakapal to manong delivery sa fast deliver it good next time kunin medyo bitin pag large lungs,1.0
good quality lahat inorder ko ganda mga plain tee at muscel tee sobrang nagustuhan ni hubby will order again thank you,2.0
maganda yung shoes kaso mali lang yun color na deliver yung inorder ko po black red pero nakarating sa akin black violet pero ok lang naman po nagustuhan ko yung shoes sana magamit ko matagal hehe,1.0
won buy this item again kahapon ko lang na receive tapos di pa nga na ulanan sa hangin lang pala masisira hahaha sorry pero the quality is not good you be attracted its appearance lang talaga,0.0
diko pa masyado na din to bat sana tumagal ang sana mgnda pag gmitin na pang picture thank you slamat seller shopee and kuya rider dko pa masyado pero gumagana po sya sana tumagal heheh thank you thank you slamat seller shopee and kuya rider,2.0
maganda sana kaso maling size pinadala pinag tiyagaan ko nalang kasi need ko na gamitin ang hassle if ibabalik pa,0.0
bad customer service ang bagal lahat your staff needs some orientation then first time in life pa ako icharge left over charge sa dami kong kinainan na buffet na mas mamahal pa first time ako macharge without consideration,0.0
nag order ako 10meter na led strip binigay meters madaya kayo balik nyo pera ko,0.0
add kayo sa size we ordered pero yung fitting pang wala din kahit anong protection sa item shinoot lang talaga sa pouch thank you,1.0
items received are complete no damage dahil maganda ang pagkabalot mura na at mabilis pa ang pagship order thank you po sa seller will order again soon god bless po,2.0
pki blik ung pera ko kunin nyo tong items nyo bkit kulay itim ang dumating green order ko,0.0
kulang kulang ang item ang kulang ko ay panty then isang paper tape isa lang ang na receive ko tapos si seller di na nag re respond nag bayad namn ako tama pero grabe namn,0.0
matagal good quality nman cya but cya gaano ka lakas,1.0
ok at mganda ang quality of this shoes uulitin po recommend it to the others and dahil jan five star bigay ko inyo sa rider good job po,2.0
nagiinit sobra ung charger pati cord kakatakot gamitin bka sumabog di din fast charger,0.0
watery oilbased di ko bet amoy pero pede na tas may leak din and di sya masyadong long lasting,1.0
complete order un manipis ung foam akla ko tulad nung nabili ko ibang store anyway ok cya color nasunod,1.0
ok naman sya pero bakit po blue white po yung order ko,1.0
di masyado madikit at ung kulay foam ngfafade na luma na yata ang binigay sa akin,0.0
bad business habit kulang dalawa lol napo inorder ko wala na nga freebie dumekwat pa kayo jusq di kayo aasenso sa ginagawa niyo,0.0
pangit at manipis ang tela di ko type kung pwede ko nga lngbibalik sa seller ibabalik ko disappointed,0.0
not good di ko na sinoli kasi sabi anak ko akin na lang pag laruan na lang niya sayang pera ko sa item na masmalakas pa buga hangin bibig ko maingay pa sabi less noise may video ako kaso more than 3second di ko na na send,0.0
ordered blue and white dumating sa akin both white,1.0
it do last but binanagsak niya yung lashes ko,1.0
great unexpected ung ganda nya pero wlang takip ung lid bottle tatapon ang tubig excited nman aq gamitin kso wlang takip,1.0
sobrang gnda po anlakas din fan kaso lang hindi nalalaman kung full charge na hindi siya umiilaw pero ok lang sobrang gndaaaaaa,2.0
good at first but eventually too manly kalaunan honestly makes me dizzy make today extra special with off designer blooms valentine day collection no points required spread the love and redeem this exclusive offer via glbe co glbone per dti fair trade permit no fteb series of points,1.0
anime design which what prefer maganda namqn yung product at sulit para sa price kahit random item lang star sana kaso mouse pad ulit nakuha sana ibang item nalang haha,1.0
mid pwede na sya gamtn sa room na mala oven kaso mabilis malowbat ung speed nya hanggang lang lowbat na balak ko pag eksperementuhan nalang palitan ko quality battery para mas long lasting mabilis sya dumating wala pang dumating na,1.0
choose your size carefully maganda siya walang wire napupush yunh boobs mo and very comfortable pwedeng pwedeng gamitin pang bahay or pang alis the foam is okay mabilis iship mura at secured ang products pagdeniliver sayo,2.0
received item already not so good dahil baligtad ang tatak sa likod nakalagay hindi rin pwede baligtarin pagsuot dahil yung bulsa naman ang mapupunta sa likod,1.0
wala man lang po tumama sa order ko sana pag wala na tanggalin na sa option or magmessage kung okay lang ba ganitong design layo sa pic,0.0
items received in good condition the plastic is considerably thick enough mukhang matibay naman di madaling mabali when used haven tried yet but will update this review kung sakaling mali ako sa judgment ko on sturdiness,2.0
not good kahit fully charge xa wala 1hour low battery na agad gustuhin ko man ireturn para makuha yung refund hindi ko magawa dahil need ko pa bumiyahe para iresend to sa seller mejo busy tpos ilang days ang palugit ni shopee para maireturn goodluck,0.0
kulang wala ung color beige,0.0
kulang po yung pinadala nyong wallpaper flattetter yung order ko lang dumating,0.0
give this only star maganda na sana pero bat sobrang lambot di katulad nung color white baka pag inapak ko toh sa labas matusok paa ko hahahaha,1.0
masyado matagal mag pa ship hindi secure un item dnaka bubble wrap ang ending pag dating sakin item sira nka box sempre dadagnan yan iba item lumabas kahon sayang pera,0.0
na received ko na pero wala yung sinasabi niyong glue gift,1.0
ang liit pala nya and mahina sya so bit disappointed medj matagal din shipping since overseas sya so understandable naman,0.0
overall okay naman sya kaso nga lang bakit mali yung color girly tuloy masyado nakakaloka sana next time paki ayos ang pagbabalot order salamat po,1.0
okay po ang item tas nka bubble pa doble pa ang pagkabalot okay po sya thank seller at kay shopee lalo na kay kuya rider,2.0
order has been tagged as delivered yesterday even did not receive any item today naideliver napaka unclear explanation rider when asked bakit ganun ang nangyari when in fact its their negligence obviously flash express super poor service,0.0
subrang ganda po product niyo nagustuhan po namin will surely buy again po thank you,2.0
sobrang nakakadismaya basta maka deliver at kumita seller hindi muna chineck kung ok ba kung gumagana ba,0.0
blue ang natanggap black ang order wrong color,0.0
wag masyado magexpect sa order goods nman may missing piece lang pero usable pa din nman,1.0
wrong item delivered seller doesn send pic of the item first before shipping it out pesos lang pinagpalit sa pangit na rating at review shop hayys sana di bumalik sa inyo mga pinaggagawa niyo,0.0
sna nman po mapalitan po xa hndi po kasya anak expecting po allowance pa xa kso hndi po eh,0.0
good ang ganda po nag products like worth to buy kaso wag nyo po kunan nang carton sa loob kasi po para syang damnit na tiniklop,1.0
gandang item nakuha ko bigay ko 5star at saka ang lambot tela okay to saakin thank you seller,2.0
maganda sana ang tunog what will do with this earphones hindi pa nag 2weeks sira agad ung isa ayaw nang gumana nag order pa naman ako ulit isa sayang lang ganda pa naman sana,0.0
received items in good condition at tama yung color at sizes order ko thank you seller and pinipicturan ni seller bago pa ship will order again,2.0
watery liquid less star kasi there was leak less point kasi hindi siya similar sa orig na cloud which you can see in the photo after initial spray may sweetness siya like original cloud pero after seconds nagiging powdery siya while orig cloud is sweet,0.0
ordered it with the wallpaper kaso wall paper lang dumatingg still recommend the wallpaperrr super sulit,1.0
good well recommended protected yung items plus nagsend si seller pic before nya ipack and ship will buy again,2.0
good quality naman good for its price well packaged good condition salamat po marami,2.0
hindi maganda yung na narecieve nung buksan ko siya ginagamit ko siya pero nang nglowbat siya ngpacharge saka do run ngpaopen na,0.0
ok ok cya kla ko scam hndi pla sa seller,2.0
receive items complete seller sa uulitinnn seller much seller po,2.0
super cute may battery pang kasama seller,2.0
thank you ganda at mahaba po mura pa,2.0
dko pa ang breast pump dhil pa ako nanganganak sana maganda xa kaso bkit lang milk organizer tapos kawalang kwenta mistery ko isang piraso lang ni hindi pqko na excite dhil ni hindi man binalot,0.0
so bango nya talaga yung tipong mapapalingon ka pag may gantong amoy na dumaan sayo its sweet not too sweet but perfection its also oild based so luv it talagaa the packaging naman po ay naka bubble rap na so its very safe and naka box pa nung na,2.0
ok ok nman sya maganda kasyang kasya sa akin salamat shoppee at sa delivery rider,2.0
manipis overall ok mejo manipis lang pag nakaupo kita pa din sagging belly,1.0
yes na yes mganda at super nsatisfied sa pagkadlivered skin safe dhil ibinalot bonggang bongga medu kinabahan nga aq tkot aq mag order ganito sa mga online selling eh dhil bka nga damaged ang mrecb ko mauul8 pa cguro dhil,2.0
haahhahahaha buti nalang maganda ung produ koct ung kapatid ko hindi,2.0
item is good but too long for the item to receive almost month before received cancel na sna dhil umaabot sa target date and date dmsan ggmitin ang item but the seller told me na irreport ako shoppe so idecided na,1.0
thank you po seller ang ganda sobra sa uulitin po ulit mbait seller at rider,2.0
ganda napaka ganda naman talaga consider the price goods na na goods may voucher pa na free shipping atleast,2.0
ok nah sana kaso kulang yung mask na inorder ko but ok lang thank you seller,1.0
live here for two weeks nice but don choose the room at the side facing the mall maingay at mainit they don allow me to change room kaya nagtiis ako two weeks,1.0
maganda sya ang malakas suction order is complete and well packed thankyou seller bilis din shipping ordered received sana all hahaha,2.0
maganda po sya kaso yung pink ang gulo nang packageng saka subrang tagal dumating piro salamat maganda tama ang order wla sira nagulo lang sorry 1star lang para saakin,1.0
maliit pam bata hindi inform seller,0.0
excellent maganda sya kaso mali size nabili ko ako yung mali will order nalang ulit maganda po kasi ito talaga gusto ko bra walang bakal at presko na bra mura pa mabilis lang din dumating,2.0
maganda and good quality delivery on time kaso yong picture pinagsama sama pinag bigyan ko para sa baby nya salamat po seller,2.0
bukod ang tagal dumating iba iba ung foam may mkapal at may manipis tas kapag sinuot mu ung mga foam nadedeformhaist ang ganda sana design ang pera worth it sorry,0.0
nice naman siya first time ko kakabit fake nails hope it will last seller nice naman siya first time ko kakabit fake nails hope it will last seller,2.0
ok maganda po sya nagustuhan ko po thank you,2.0
may sira na pagdating yung beige na naorder is may crack tas madumi parang di na tatagal sana chineck man lang seller,0.0
super duper love this shop mura lang po lahat order ko po sa lahat ganda promise nice one ulit lagi naman mura pa,2.0
very useful tlga to sa pagkakabit wallpaper,2.0
complete naman yung order ko correct colors din pero di ko pa nasukat kung exact ba talaga dun sa size sa description overall okay naman siya wala din namang gusot thank you po sa seller,2.0
not good bat ganito seller sobrang disappointed ako ang layo order ko sa binigay nyo iba sana kung ano yung order costumer nio ganun din dapat binibigay nyo parang hindi 2litters parang 1litter din excited pa naman ako para sana sa mga kids ko pero nakaka lungkot,0.0
super ganda at makapal pa sobrang nagustuhan ni hubby nagustuhan din mga kaworkmate naya order aq ulit te,2.0
kulang yun order nareceive ko,0.0
nagexpect lang siguro ako ang alam ko sa authentic hawk parang malambot kapal si tela at pagkaalign ni pad perfect ito medyo nipis lutong pero salamat po lock in tech medyo may excess na sinulid tas un heavy duty zipper parang magbakbak,1.0
good matagal lang dumating pero okay na delay yung sound pag nag lalaro chinese yung nasalita pag pumili sa game mode or music mode overall okay naman at nagagamit sana tumagal,1.0
excellent grabe napaka ganda talaga mga producto niyo kaya di na ako magdadalawang isip na bumili pa ako mas marami thank you and god bless,2.0
to be honest di naman mabango iba siya don sa expected ko na magiging amoy ariana cloud tapos kapag tumatagal siya sa damit parang nagiging amoy putok next time ayosin po ang product ha,0.0
maganda medyo may dumi at gasgas which is bummer,1.0
maganda naman kaso mabilis syang malowbat mga 1hour lang kinaya nakita ko kase sa comment section to mako cover nya yung pasok ko pero maganda naman yung nga lang mabilis talaga ma lowbat,1.0
okay na sana kasi fast shipping tapos maganda naman ang fitting sa tenga kaso nga lang yung sa right side na earbuds basag siya lang konti pero goods na man din siya sa price thank you,0.0
item shipped immediately magaganda lahat ang items thank you so much seller keep up the good work will order again,2.0
good for its price gandaaaa ang laki may free stickers pa siya,2.0
ayan ohh kita nman sunog sya sa tabi pindutan pagdating lobat chinarge ko pagka charge ko jusko biglang nlang umamoy buti hndi sumabog grabe ang gusto pa dalin kupa hndi namn sana ako nangloloko ayan ohh binuksan ko para makita mo seller,0.0
okay yung wipes na ito eto nman gnagamit ko sa mga babies pero ung mga sinend sakin madumi at maalikabok pa nka packed maayos ngleak pero the rest inorder ko ok nman,1.0
okay sya pero maliit sizes nya pla kung mag order kayo nito mag add 1size kayo vid and pic are not related for coins purposes only,1.0
receive kuna po ung order ko super ganda po tlaga hindi talaga ako nagsisi sa pag order nito oorder po ako ulit ngaun salamat seller thank you shoppe sa uulitin po,2.0
gandaaa ang expect ko matigas ung mga nabili ko pero malambot pala siya di sure kung good or bad thing ba yun pero okay na komportable siya sa paa,2.0
maliit ung robo vacuum pro ok lang for the price,1.0
ang cute nito ang galing may adjust button for light and fun love it so much excellent quality tas ang cute,2.0
matagal lang iship pero okay lang naman nakapaghintay naman at saktong sakto for our animation hehe maganda sya recommend this to others,2.0
ok na sana kaso yung kulay hindi na sunod sa kulay na gusto ko sana may pasabi muna seller para nakapili ibang gustong kulay hindi yung mag dedecide kau kulay na ipapadala nyo yun pero the rest maganda yung tumbler,1.0
magaganda ang mga medyas kaso unang una ang tagal ideliver kailan ko pa inordor ngayon dumating pangalawa kala ko yung white strawberry is kulay nya white and red hindi pla kaya dissapointed,0.0
quality naman siya merry christmas,2.0
maganda at tama ang size thank you very much seller at delivery man at 7ang lazada star,2.0
okay naman sya goods matagal bago malowbat kase chargable naman ung case nya and ang ayoko lang is kapag inaayos ko ung earpods sa tenga ko ay napapause ung music or in other words natotouch yung earpods and ayoko nun,1.0
sensya sa picture di ko na nakuhaan kaya binigay ko na agad maganda naman ang quality at mabilis ang delivery thank you seller,2.0
good time to order pero unlike sa na una sya naka bubble wrap kaya may gasgas butas na din yong packaging sa pagdeliver oorder ulit ako pero sana paki bubble wrap na po,2.0
wow excellent masyadong nagustuhan ko ung product will order next,2.0
maganda naman siya kaso di lang nasunod yung color ibang color dumating hindi black blue orange pero ok lang nagagamit parin naman po thank you,1.0
hi suking suki nako dito at lahat maganda maayos stitches mabilis pa dumating di katulad sa ibang underwear na shop ay sobrang tagal thank you,2.0
super disappointed imagine items inorder ko pero ni isa walang tamang yung naipadala contact already the seller pero hindi nag reply ang lala pa kasi nabayaran ko na paano naman yung mga umorder sa akin ano na lang sasabihin ko maliit lang naman tinutubo ko tapos lolokohin nyo pa,0.0
maganda thank seller sobrang na enjoy ko po ung fake nails na to parang totoo nalungkot ako ung isang glue tuyo sana nacheck muna bago ideliver,1.0
gumagana naman daw sabi husband ko sana magtagal good buy ilalagay namin sa room eldest ko para naman gamitin nya room nya,2.0
okay naman yung quality kaso maling kulay ang pinadala sakin imbes na pink black ang pinadala,1.0
may gasgas mabilis naman yung shipping at delivery masaya na sana ako eh kaya lang iba kulay nung lanyard color blue kung white yung fan dapat white din yung lanyard malakas naman buga hangin,1.0
okey na sana eh kaso kulang yong dineliver na inorder ko sana naman chineck bago ideliver kahit mura pa yong inorder or mahal kasi paano mgtitiwala mga customer kung ganyan this is not about the price this is about the trust,0.0
very poor week pa lang di na sya agad marunong lumiko then humina na din agad pag andar nya,0.0
pictures are not related to the product maganda yung item comfy suotin thank you,2.0
okay experienced namin dito lalo pag ung room mo sa tabi kalsada malaki room may at ayos ang nasa gitna pa sya kaya madaling puntahan lahat,2.0
okay naman sya kaso sa order ko 5meters ung nkalagay pero pag dating 3meters lang first time ako mag order bagong gawa ako acc shoppee salamat parin pati kay rider,1.0
thank you seller ang ganda nagustuhan ko cia ang laki pala ko expect makkainom na ako maraming tubig,2.0
sobrang layo nung scent and parang may halong tubig dunno if sa item ko lang mismo since other reviews are nice but unfortunately for case it not the same,1.0
love this small umbrella perfect when using smaller bags as you can see it almost the same size phone,2.0
kailangan ko pa bawasan pra mag fit may burner ang sikip masyado pagsusuksukan,0.0
orders are completed fast delivery at first kala ko malaki kasi iba yung size yun pala dinagdagan siguro ni seller kasi maliit size sakto lang sya size namin size kami thank so much seller happy purchase,2.0
two days lang dumating na agad ang ganda niyaaa tama yung color at size maganda yung quality di mainit sa feeling tsaka comfortable talaga siya sakto yung size sa kin kahit lang ako perfect sa mga petite thank you so much seller shopee and rider,2.0
not worth it mahina yung electric fan atsaka hindi na bbend,0.0
okay nman mura lang po sya eh kaso hindi ko gusto amoy nya eh parang hindi po good for face or for self care kaya ginamit ko na lang sya panglinis shoes po,1.0
good iba ang kulay nang kwintas ko at lipstick ko,1.0
sobrang madaling masira di stable yung feet and body table and as of now days pa lang sa akin natatanggal na mga turnilyo worst,0.0
ang ganda lakas ilaw at fan magandang gift for this coming christmas,2.0
sirapocyung remote control nya bumili nako new battery wala padin para tuloy chrismass lite ang kwarto ko,1.0
first time ordering in this shop and really like it safe na safe ang packaging and most important is it working also to kuya driver na mabait,2.0
hindi pa nagagamit anak ko sa school natanggal na agad yung power button buti na lang naikabit ko pa,0.0
di maganda yung nasal aspirator masyadong malambot at natatanggal yung pinakamaliit bilog na which is parang delikado pa sa baby kapag ginamit,0.0
pangit dami order tapos di naman pala worth it ang pangit ang nipis dali oang mapunit ang chaka nakaka badtrip,0.0
all good with mister kabab our favorite tambayan after long week of work,2.0
complete orders at mabilis din na ship ni seller godbless po medyo di maganda tela short sobrang luwag sa baba nadapat fitted syaisang laba lang luluwag na agad and yung sa bra na foam need kamay lang di pwede iwash baka masira foam sller godbless order again soon pag,1.0
manipis ang tela pero goods naman pieces yan although lang ang nasa pic,2.0
ang tagal na sa wishlist nanay ko finally nabili ko na for her works perfectly excited kaagad siya gamitin ang lakas higop mapapa exercise din ang arm niya haha thank you,2.0
good for gaming but when you play online games nahhh its delay,1.0
hindi gumagana ang earpods hindj manlang ni check sayang bayad pati phone stand hindi manlang tumatayo bumabagsak agad ano na seller check nyo muna products nyo bago kayo mag pack sayang bayad sa inyo,0.0
maganda naman siya kaso same lang kulay nung burnt at burgandy walang pinagkaiba,1.0
manipis lang ang tela damit tapos ung short pambata ang size pwede sa malalaki ang balakang pero ok nman ang jogging pants thank you seller,1.0
bilis shipping at nakabubble wrap safe ung item ang kaso apat inorder ko pero iisa lang kinalabasan na kulay lahat pink,1.0
order na to lahat free shipping gaganda pa sandals,2.0
kailangan ko tubigan very wrong item na nasend it not even liter liter lang siya pero hindi ko na ipaparefund kasi kailangan ko tubigan star pa rin kasi ang bilis maship sana next time icheck ang item mabuti bago iship,0.0
ok pero ibanf kulay ang binigay iba sa order,1.0
ganong epektibo yung product parang laroan mabilis masira pag kagamit natanggal agad then sya nakakahiya curl maayos,0.0
